id,created_at,type,consumption_date_year,consumption_date_month,consumption_id,start_date,end_date,report_year,updated_at,domain_id,consumer_id,consumer_type,country_id,currency_id,location_type_id,fleet,main_engine_type,vehicle_type_id,fuel_type_id,ghg_protocol_scope,consumption_date_qtr,consumption_date_yq,consumption_date_ym,base_monthly_consumption,base_monthly_cost,monthly_consumption,monthly_cost,monthly_nb_employee,monthly_area
255,4/4/2360 20:00:01,electric,80,95,87,9/12/3116,11/20/6451,14,12/23/5992 05:51:38,21,78,varchar(255),87,55,5,varchar(255),front-wheel drive,98,95,59,61,30,88,91987,14852,28036,19128,90.82,Punggol
256,9/5/2464 19:15:19,electric,5,100,17,8/4/2765,9/24/8114,79,8/26/5771 12:52:12,62,8,varchar(255),75,15,59,varchar(255),four-wheel drive,63,78,44,85,74,48,45998,6050,7008,1810,14.99,Clementi
257,4/3/8052 10:41:24,diesel,86,57,52,5/31/9552,11/29/7657,73,4/3/9508 16:44:55,88,47,varchar(255),81,11,92,varchar(255),four-wheel drive,90,9,27,59,84,80,86805,3793,43255,11871,61.07,Jurong West
258,9/17/6763 17:06:12,electric,78,68,6,1/11/4824,9/15/3998,11,1/22/4537 09:32:56,33,84,varchar(255),66,41,61,varchar(255),front-wheel drive,79,19,82,35,7,18,42446,10728,22100,16846,85.99,Yishun
259,7/20/5494 16:21:13,diesel,83,70,52,10/6/3060,12/12/8633,94,8/17/5084 06:00:24,30,87,varchar(255),89,90,64,varchar(255),front-wheel drive,4,24,5,96,85,18,64214,12982,35115,14849,20.76,Bukit Batok
260,12/6/6848 05:04:26,diesel,57,32,1,1/24/2846,4/8/4153,56,12/14/9054 03:11:45,11,11,varchar(255),95,80,9,varchar(255),front-wheel drive,82,75,92,84,12,96,47443,46,64377,1977,22.64,Queenstown
261,2/27/4931 12:27:12,diesel,91,86,88,1/21/4733,8/28/4919,60,8/21/2556 01:14:42,69,20,varchar(255),71,16,58,varchar(255),four-wheel drive,10,85,81,79,2,89,85551,14448,71213,8656,2.52,Punggol
262,8/2/3914 14:00:28,electric,48,25,25,3/24/4428,11/21/7097,7,9/30/4839 14:34:50,9,6,varchar(255),49,35,99,varchar(255),four-wheel drive,37,12,38,52,68,87,33267,16142,26666,1236,67.5,Punggol
263,9/30/9046 04:58:34,hybrid,80,59,65,3/30/3252,4/1/3139,46,3/1/6021 07:23:57,45,15,varchar(255),63,34,94,varchar(255),front-wheel drive,45,44,100,82,85,9,6649,17769,60486,278,36.38,Pasir Ris
264,8/7/5964 20:00:00,diesel,10,14,78,6/19/7794,4/23/4886,93,1/3/9518 16:37:29,38,67,varchar(255),10,82,11,varchar(255),front-wheel drive,49,96,70,40,92,15,21381,44,10764,10438,24.87,Ang Mo Kio
265,10/1/3637 04:23:29,diesel,38,18,16,3/9/6179,4/14/4883,18,5/17/3201 16:38:43,92,66,varchar(255),4,2,35,varchar(255),all-wheel drive,42,62,57,20,54,96,42626,3939,25380,12646,84.0,Woodlands
266,10/26/6810 00:48:02,diesel,64,99,18,3/17/2721,2/24/6180,3,9/4/2202 18:31:04,83,87,varchar(255),4,99,18,varchar(255),four-wheel drive,26,4,55,24,31,24,27046,1835,60206,5893,51.69,Ang Mo Kio
267,10/29/4366 01:36:11,gasoline,89,41,35,10/24/4839,8/5/4437,97,1/27/7069 17:00:56,7,25,varchar(255),36,35,59,varchar(255),front-wheel drive,72,52,75,3,24,45,10296,2353,18692,478,36.45,Punggol
268,6/13/2715 22:24:23,diesel,85,58,34,12/26/4223,11/22/9688,75,3/8/6095 01:01:14,66,9,varchar(255),6,50,76,varchar(255),all-wheel drive,8,97,15,74,34,94,77860,5008,87609,1039,66.95,Queenstown
269,7/10/6345 06:45:57,gasoline,61,94,56,12/29/2582,1/25/3136,48,5/23/6619 03:41:32,9,11,varchar(255),64,27,96,varchar(255),four-wheel drive,100,67,61,47,94,71,76582,4131,30461,2783,44.24,Queenstown
270,1/6/2453 16:42:11,diesel,34,22,66,1/8/2511,7/11/5534,46,5/17/2981 07:38:16,89,95,varchar(255),95,17,81,varchar(255),four-wheel drive,7,50,56,29,12,89,78828,5874,79031,2009,18.11,Choa Chu Kang
271,1/31/7800 04:28:04,hybrid,86,63,22,12/31/9060,12/6/2652,62,4/27/7987 03:21:11,35,70,varchar(255),89,61,18,varchar(255),all-wheel drive,51,15,17,23,20,73,73086,4654,12229,18596,62.8,Hougang
272,9/29/7904 21:22:38,hybrid,52,2,99,1/10/3918,8/23/4297,34,6/1/7205 01:54:08,79,32,varchar(255),93,47,99,varchar(255),all-wheel drive,19,89,95,74,28,88,2814,2967,72175,12105,5.66,Woodlands
273,10/7/8807 21:47:43,gasoline,98,4,82,8/24/9992,1/31/4545,91,2/9/3457 17:43:15,9,18,varchar(255),36,76,9,varchar(255),all-wheel drive,99,14,74,76,98,61,61101,18055,35300,8131,65.05,Jurong West
274,1/20/6179 19:25:34,diesel,87,6,45,1/18/7253,12/18/3413,9,5/19/6658 15:03:07,81,83,varchar(255),22,44,76,varchar(255),rear-wheel drive,62,53,32,67,50,50,31881,11658,30761,18929,57.34,Woodlands
275,1/1/6031 20:32:49,diesel,52,21,38,8/6/2784,9/19/3268,67,6/28/8563 19:02:19,79,90,varchar(255),16,18,32,varchar(255),front-wheel drive,2,37,31,54,62,69,66113,18160,63939,19584,28.05,Jurong West
276,3/26/5934 21:38:22,electric,51,72,49,8/19/9637,7/27/5048,27,5/4/3247 05:05:13,2,84,varchar(255),75,51,33,varchar(255),four-wheel drive,32,82,53,33,20,53,19853,10766,16544,13582,28.57,Clementi
277,5/22/4216 13:15:05,gasoline,22,9,10,4/13/6278,10/11/8933,30,6/1/6727 23:07:25,59,49,varchar(255),27,85,98,varchar(255),four-wheel drive,99,16,71,89,86,36,8784,8954,84224,14452,94.78,Hougang
278,10/14/6513 20:43:11,hybrid,35,18,72,6/15/6606,12/9/2601,29,7/30/5121 08:05:42,64,72,varchar(255),85,6,10,varchar(255),all-wheel drive,21,85,40,93,1,2,55811,290,5051,14292,1.04,Queenstown
279,11/13/8378 01:23:29,diesel,98,70,43,11/9/6082,1/4/8946,10,1/15/8313 03:22:59,22,59,varchar(255),19,14,14,varchar(255),front-wheel drive,10,11,3,7,64,56,97008,11901,84256,13620,20.52,Tampines
280,5/11/4454 14:46:15,gasoline,1,50,52,9/12/2514,3/23/8762,73,2/1/7314 00:07:36,68,32,varchar(255),70,61,78,varchar(255),all-wheel drive,100,11,82,46,97,1,3056,19700,64538,145,18.49,Clementi
281,8/1/5386 09:11:06,electric,29,69,39,4/26/4122,2/3/2775,93,9/28/7804 07:47:37,58,42,varchar(255),52,77,41,varchar(255),four-wheel drive,97,92,13,24,95,45,26820,6885,81990,4485,67.49,Yishun
282,11/8/8248 12:00:44,diesel,26,48,5,1/16/5398,3/26/2572,100,4/18/8785 04:27:10,51,16,varchar(255),30,81,16,varchar(255),front-wheel drive,66,55,62,72,44,34,2891,11737,81889,17916,43.58,Ang Mo Kio
283,10/31/4854 13:04:20,hybrid,86,99,64,8/26/3668,6/15/9684,13,6/19/4560 01:13:46,69,26,varchar(255),34,84,80,varchar(255),all-wheel drive,78,85,21,68,64,2,61517,5452,44711,10517,30.92,Yishun
284,7/25/4533 01:05:57,diesel,72,79,73,4/3/9351,4/28/9465,82,7/30/4356 00:52:03,18,13,varchar(255),63,4,10,varchar(255),rear-wheel drive,9,18,83,54,52,15,75611,12753,34637,7259,3.84,Tampines
285,6/14/2477 07:57:21,electric,85,32,43,9/10/5336,11/19/5187,17,11/3/9206 06:10:37,24,15,varchar(255),38,27,13,varchar(255),rear-wheel drive,22,39,96,46,2,35,8726,13450,49439,1124,33.52,Hougang
286,1/16/3277 20:22:16,diesel,92,28,65,12/22/9854,12/10/2127,91,10/24/2203 19:11:52,76,28,varchar(255),79,14,50,varchar(255),rear-wheel drive,4,66,12,62,69,9,91967,10814,79684,18872,77.78,Jurong West
287,1/30/8785 22:10:46,electric,53,22,75,7/2/2342,7/6/8514,46,10/13/6081 04:00:58,61,38,varchar(255),6,31,99,varchar(255),four-wheel drive,69,54,87,20,43,26,24785,7852,59143,5164,74.86,Woodlands
288,7/15/8661 13:33:11,gasoline,95,25,52,4/16/7291,5/21/5610,5,4/14/8906 00:48:33,68,17,varchar(255),52,76,68,varchar(255),rear-wheel drive,22,72,97,30,79,55,88443,7962,6140,13789,87.32,Pasir Ris
289,7/22/2262 13:23:16,gasoline,40,76,21,9/22/4923,1/5/5677,92,10/18/8642 21:54:50,90,5,varchar(255),45,69,7,varchar(255),rear-wheel drive,24,39,49,59,56,65,72307,13313,77976,6022,9.48,Clementi
290,8/19/5262 15:05:12,gasoline,56,12,98,3/12/9672,3/7/9034,19,11/14/9542 17:26:01,89,39,varchar(255),18,8,46,varchar(255),four-wheel drive,45,71,12,1,22,35,63063,8971,63666,14224,10.22,Yishun
291,11/12/6522 00:41:23,electric,90,97,69,10/17/8011,8/2/5529,35,3/25/6649 13:23:41,96,93,varchar(255),42,8,34,varchar(255),front-wheel drive,83,56,79,86,4,97,76979,18801,52001,12030,68.73,Sengkang
292,9/13/3286 17:34:49,diesel,75,6,72,3/15/3863,6/4/4207,66,7/24/3878 19:34:26,64,49,varchar(255),43,77,79,varchar(255),rear-wheel drive,1,78,34,48,70,11,83214,19101,22272,5653,88.89,Choa Chu Kang
293,5/12/4704 20:09:02,gasoline,80,55,13,6/26/8454,9/1/7596,82,9/7/2305 16:34:38,48,92,varchar(255),68,30,30,varchar(255),front-wheel drive,88,12,80,30,68,16,45596,3863,5708,18811,48.69,Woodlands
294,4/20/9168 13:51:20,gasoline,70,41,96,3/21/9619,2/9/7484,21,10/19/8259 04:16:46,74,17,varchar(255),19,57,69,varchar(255),rear-wheel drive,85,37,12,12,18,2,91734,4737,37661,19671,67.81,Woodlands
295,3/6/7652 03:29:51,gasoline,32,91,79,4/2/8282,1/22/3554,98,7/30/8927 21:59:06,52,11,varchar(255),23,81,30,varchar(255),front-wheel drive,54,86,78,87,66,73,71248,1410,43627,4793,72.3,Queenstown
296,7/20/4987 09:26:45,gasoline,7,40,97,6/9/9556,5/25/9966,3,4/13/4752 16:09:24,37,70,varchar(255),91,46,9,varchar(255),front-wheel drive,82,18,47,56,10,48,36257,13526,38450,15257,33.5,Clementi
297,7/27/8109 14:28:47,electric,42,15,81,6/4/4762,6/9/7602,89,7/6/3034 09:58:13,94,74,varchar(255),47,42,76,varchar(255),front-wheel drive,91,34,62,3,1,1,32410,11361,63356,15249,91.36,Clementi
298,12/5/7233 07:16:18,hybrid,52,13,30,11/11/6790,2/6/6268,39,1/5/7118 05:57:34,88,60,varchar(255),55,51,6,varchar(255),all-wheel drive,21,52,78,86,12,47,52750,19102,92187,8392,69.76,Sengkang
299,9/9/8283 06:16:22,diesel,55,40,70,2/13/9600,1/12/6634,80,11/10/5727 20:55:47,38,97,varchar(255),1,79,83,varchar(255),rear-wheel drive,87,60,42,35,55,45,31227,19662,61910,3372,30.09,Clementi
300,1/27/8297 02:54:04,hybrid,43,76,12,9/7/5241,3/28/9759,24,9/2/2218 13:14:48,15,25,varchar(255),21,6,68,varchar(255),front-wheel drive,56,75,19,31,11,99,3641,18075,66543,4746,21.62,Hougang
301,12/10/6222 12:32:59,electric,39,93,73,4/2/4162,7/24/8709,98,12/21/2506 14:47:15,76,67,varchar(255),85,96,94,varchar(255),front-wheel drive,69,33,32,63,93,17,16468,13238,81603,13908,90.88,Bukit Batok
302,6/16/7175 08:29:59,electric,41,48,6,7/4/6210,11/28/2273,41,6/29/6828 04:14:35,95,6,varchar(255),36,67,72,varchar(255),four-wheel drive,81,24,16,94,74,92,15477,16826,15951,652,20.4,Sengkang
303,8/12/5789 04:55:17,hybrid,26,58,82,3/1/9499,4/2/2720,32,8/10/8495 21:47:50,63,100,varchar(255),70,20,32,varchar(255),all-wheel drive,69,58,22,24,83,5,53615,15915,10094,1669,32.18,Tampines
304,12/11/3485 01:11:10,diesel,66,82,83,5/12/3983,10/17/9413,24,11/11/6589 04:11:59,26,100,varchar(255),79,66,87,varchar(255),rear-wheel drive,100,65,44,2,17,84,29609,7071,46753,13419,66.55,Clementi
305,9/30/2071 02:38:29,diesel,23,80,84,6/11/4212,9/20/2507,72,2/28/2212 13:16:17,70,39,varchar(255),25,70,68,varchar(255),four-wheel drive,17,38,57,62,52,68,815,6442,85575,5570,71.1,Jurong West
306,9/29/8546 01:34:24,gasoline,80,96,77,1/12/6811,8/31/5511,79,3/9/6962 23:41:24,15,66,varchar(255),40,66,93,varchar(255),four-wheel drive,28,53,32,7,82,3,74562,17879,76924,9579,71.49,Ang Mo Kio
307,2/6/9961 05:04:09,gasoline,92,45,75,9/16/2859,1/31/6973,21,6/18/3228 10:09:59,70,47,varchar(255),23,96,20,varchar(255),four-wheel drive,60,10,15,6,73,97,51644,4628,22577,6448,64.84,Singapore City
308,7/27/9204 18:25:13,gasoline,23,24,84,1/1/7395,3/31/6714,92,2/1/6112 19:25:00,31,22,varchar(255),85,55,13,varchar(255),all-wheel drive,78,19,64,28,49,95,57301,19978,24256,11918,21.74,Punggol
309,6/8/5204 08:33:55,electric,82,98,81,4/25/2462,11/5/2902,87,10/13/7846 09:52:45,48,76,varchar(255),11,86,24,varchar(255),all-wheel drive,57,89,79,53,16,86,85206,9701,32649,11947,57.95,Choa Chu Kang
310,12/9/2862 18:39:28,diesel,60,79,42,10/27/5322,8/23/1976,28,4/20/1979 05:27:02,54,71,varchar(255),6,25,78,varchar(255),four-wheel drive,29,27,48,36,73,94,17194,5362,87066,9829,56.74,Pasir Ris
311,10/19/7720 12:13:49,gasoline,19,71,15,4/15/9151,11/29/3469,17,3/27/9773 09:32:21,24,58,varchar(255),66,11,23,varchar(255),all-wheel drive,87,73,55,69,21,73,70362,17910,60121,13286,94.33,Pasir Ris
312,1/6/8690 03:17:35,diesel,14,74,76,2/9/5839,12/10/3537,87,11/5/4717 21:19:42,84,64,varchar(255),49,49,83,varchar(255),rear-wheel drive,46,18,46,28,57,23,17697,17442,26691,14789,3.26,Queenstown
313,11/9/2050 07:43:32,hybrid,19,22,88,8/19/9136,6/25/6633,44,11/25/3984 03:42:43,10,30,varchar(255),13,25,57,varchar(255),all-wheel drive,18,42,3,17,4,66,27109,16577,39911,6118,97.04,Singapore City
314,3/28/7784 13:39:34,diesel,53,43,92,5/20/8182,11/15/2235,79,4/20/9512 21:20:02,53,57,varchar(255),64,20,35,varchar(255),four-wheel drive,3,1,33,69,5,90,68974,16994,18995,19459,4.0,Queenstown
315,4/25/3920 08:50:22,electric,7,37,42,5/24/2107,7/25/8813,100,8/20/6449 02:27:50,60,22,varchar(255),56,70,31,varchar(255),all-wheel drive,72,27,41,70,25,97,67143,450,50457,16710,88.43,Ang Mo Kio
316,5/3/7789 14:29:25,gasoline,40,96,22,8/6/2400,2/27/8595,82,7/3/8663 09:26:09,13,58,varchar(255),56,88,32,varchar(255),front-wheel drive,64,24,60,63,47,98,89649,16959,68482,19555,68.28,Choa Chu Kang
317,2/12/5177 03:37:48,electric,73,95,36,8/14/5714,10/7/8097,46,5/18/7775 15:33:53,64,58,varchar(255),10,75,72,varchar(255),four-wheel drive,91,70,2,91,63,68,74919,8991,76940,9145,87.85,Sengkang
318,7/5/9521 04:16:56,gasoline,79,83,85,12/29/8797,10/26/4064,10,7/10/6444 13:47:13,94,18,varchar(255),65,12,55,varchar(255),all-wheel drive,82,67,9,49,98,86,37325,4599,43409,18599,36.0,Yishun
319,8/21/5800 16:47:31,gasoline,16,73,67,6/19/3310,12/25/5383,16,3/27/6170 10:54:58,44,52,varchar(255),91,34,69,varchar(255),rear-wheel drive,72,95,24,98,71,53,74627,15566,89057,16750,57.4,Tampines
320,2/28/2557 01:46:40,electric,73,50,12,1/13/7512,10/4/9199,79,8/11/6003 22:07:38,87,68,varchar(255),52,55,52,varchar(255),four-wheel drive,13,88,2,5,97,83,61881,2844,52235,7135,20.39,Pasir Ris
321,10/28/9366 14:56:55,gasoline,95,52,37,5/5/6238,7/8/9137,83,10/13/2083 07:58:34,28,61,varchar(255),13,15,60,varchar(255),rear-wheel drive,84,40,40,2,59,21,29552,4372,22622,18287,96.74,Bukit Batok
322,12/7/6059 04:51:56,diesel,23,52,68,7/19/5839,6/30/3382,60,3/3/6885 13:53:01,78,58,varchar(255),65,90,64,varchar(255),all-wheel drive,14,15,30,29,35,4,62982,3074,33668,11966,78.87,Ang Mo Kio
323,8/4/4263 14:02:40,diesel,97,29,42,8/17/9458,7/31/4636,49,9/5/2534 03:56:50,89,82,varchar(255),64,43,27,varchar(255),rear-wheel drive,86,82,90,37,34,34,70510,15402,65974,13973,44.06,Jurong West
324,11/19/3051 16:15:23,hybrid,64,89,58,10/8/8915,9/30/5936,48,7/24/2248 02:51:10,91,90,varchar(255),100,16,60,varchar(255),front-wheel drive,75,87,39,44,76,33,17253,9987,80803,17893,86.57,Bukit Batok
325,5/30/9823 04:06:18,gasoline,65,98,10,1/15/3979,5/27/8875,35,8/18/7830 11:45:02,5,91,varchar(255),99,84,73,varchar(255),rear-wheel drive,28,87,82,6,18,46,24605,6406,18352,2289,7.13,Pasir Ris
326,1/30/7901 07:19:22,electric,86,49,42,8/12/7325,10/23/5450,26,11/10/3898 09:12:48,54,6,varchar(255),44,51,46,varchar(255),all-wheel drive,34,43,79,95,84,24,88761,19645,6649,19171,98.6,Pasir Ris
327,7/13/4874 06:02:13,electric,55,61,83,7/22/5093,1/5/8946,57,4/7/5741 01:28:51,40,86,varchar(255),12,96,56,varchar(255),all-wheel drive,15,78,81,7,86,64,90861,18729,75036,15435,4.53,Jurong West
328,4/24/7286 14:59:41,hybrid,38,72,74,5/26/3001,8/7/9191,74,3/29/3682 15:01:12,83,46,varchar(255),63,99,47,varchar(255),front-wheel drive,31,1,71,59,45,64,47172,11912,69412,17766,57.15,Serangoon
329,9/18/3613 13:17:16,electric,5,79,82,5/22/5310,7/26/4743,90,1/18/8254 01:53:08,33,18,varchar(255),32,53,29,varchar(255),all-wheel drive,14,8,91,52,86,83,45236,486,81730,6561,12.39,Singapore City
330,12/24/7417 03:49:51,diesel,34,83,15,10/5/5493,3/12/8327,10,10/9/6497 05:36:31,77,4,varchar(255),34,73,63,varchar(255),front-wheel drive,30,58,19,55,75,78,13328,1946,14652,4452,76.18,Clementi
331,12/10/4638 00:14:01,electric,73,7,10,12/11/3604,6/5/9259,61,5/11/6665 07:12:24,46,75,varchar(255),2,75,74,varchar(255),front-wheel drive,64,86,10,100,18,90,88755,15792,25765,2528,38.94,Bukit Batok
332,12/6/7340 07:45:09,gasoline,4,67,88,1/30/9162,12/21/7587,26,12/10/6271 08:47:23,89,94,varchar(255),5,37,27,varchar(255),front-wheel drive,40,79,49,100,28,78,44727,8726,45922,4628,47.72,Bukit Batok
333,6/4/2740 22:22:11,electric,95,10,84,6/29/4202,12/23/8188,73,2/10/8593 23:07:02,36,58,varchar(255),70,28,7,varchar(255),four-wheel drive,94,34,92,14,75,66,20904,10472,53636,12283,5.77,Yishun
334,11/16/4806 03:17:47,electric,43,16,11,8/11/8216,2/20/2631,55,7/19/9457 05:19:14,90,97,varchar(255),61,37,36,varchar(255),four-wheel drive,38,4,81,61,94,17,73700,10370,68222,695,17.86,Tampines
335,7/12/2103 15:32:34,electric,52,32,5,9/19/7494,1/28/6191,19,4/23/9845 03:26:50,13,94,varchar(255),10,85,54,varchar(255),rear-wheel drive,96,53,20,76,67,94,44500,19909,38926,1800,56.64,Clementi
336,9/23/3370 03:42:15,gasoline,60,38,18,11/22/9590,7/24/3790,33,4/9/2336 01:45:55,56,54,varchar(255),79,5,27,varchar(255),all-wheel drive,91,92,52,21,26,94,77143,17914,86845,322,7.05,Yishun
337,10/7/6769 17:19:30,gasoline,28,3,64,1/15/8814,8/20/7193,61,3/24/8695 07:30:51,11,94,varchar(255),42,79,18,varchar(255),front-wheel drive,99,85,41,95,9,88,15398,4270,37068,13445,30.7,Hougang
338,6/15/4660 13:20:01,hybrid,55,43,42,10/12/7816,11/27/3906,22,11/13/3625 01:30:16,15,67,varchar(255),80,59,55,varchar(255),front-wheel drive,50,85,90,21,82,37,11554,13343,25020,7003,22.46,Choa Chu Kang
339,5/8/5861 16:08:31,gasoline,26,75,99,5/10/8709,6/3/9475,57,5/25/5465 19:43:05,85,26,varchar(255),95,28,34,varchar(255),all-wheel drive,12,55,19,31,7,97,31035,16048,41900,9442,91.88,Woodlands
340,10/9/5712 03:25:39,gasoline,27,88,38,4/21/4548,3/26/8091,26,1/16/5361 13:56:16,30,21,varchar(255),33,82,70,varchar(255),four-wheel drive,38,21,56,2,23,66,57536,12149,8071,10733,36.81,Yishun
341,9/29/6769 15:35:33,hybrid,87,6,43,7/5/3544,1/23/3673,13,11/10/8409 16:14:55,33,76,varchar(255),100,79,79,varchar(255),front-wheel drive,28,89,86,51,90,7,18391,11587,20932,1864,91.15,Hougang
342,6/10/7502 21:49:20,diesel,76,32,54,12/20/9621,3/12/6675,97,7/2/8866 09:29:04,85,84,varchar(255),46,40,43,varchar(255),rear-wheel drive,53,77,95,54,48,10,84294,12681,51033,9462,81.61,Jurong West
343,9/5/7824 10:31:10,gasoline,11,45,15,4/28/2075,4/27/2386,17,10/1/7739 15:57:17,32,31,varchar(255),24,87,22,varchar(255),rear-wheel drive,83,36,35,79,34,19,89396,5730,64578,16330,42.05,Woodlands
344,8/2/2483 09:54:48,diesel,5,31,88,11/21/6007,9/20/7346,41,11/16/8731 02:14:21,79,18,varchar(255),89,66,100,varchar(255),four-wheel drive,70,94,44,87,31,24,70852,16427,75180,9696,99.63,Yishun
345,5/18/5278 20:55:18,gasoline,62,36,58,3/26/6772,8/5/6254,86,6/10/2826 18:54:54,5,90,varchar(255),94,43,26,varchar(255),all-wheel drive,36,97,74,43,68,64,22081,7519,93830,16089,40.04,Ang Mo Kio
346,6/6/9466 22:51:16,electric,62,36,45,12/10/5443,2/17/2804,23,7/23/3360 11:53:11,23,57,varchar(255),46,38,53,varchar(255),four-wheel drive,4,80,52,79,58,7,11053,13150,28049,16695,18.6,Yishun
347,6/19/2238 14:58:52,gasoline,4,95,42,12/16/3843,7/15/9075,80,6/16/8816 23:23:13,44,68,varchar(255),70,7,57,varchar(255),four-wheel drive,88,7,16,56,3,67,94775,775,6644,1012,13.82,Yishun
348,9/20/4656 03:16:51,hybrid,67,6,70,11/29/7527,3/7/5989,94,10/15/4798 07:07:31,7,13,varchar(255),24,7,12,varchar(255),all-wheel drive,95,97,63,62,12,31,40751,8401,13815,14138,69.41,Tampines
349,12/5/5714 00:54:24,hybrid,73,73,72,10/8/7722,10/13/1978,53,7/20/7723 09:04:12,57,72,varchar(255),53,20,65,varchar(255),four-wheel drive,26,75,77,1,36,18,78146,12379,67625,13168,82.31,Serangoon
350,3/29/5969 18:39:46,hybrid,82,11,55,9/21/3936,8/29/7178,13,5/7/7995 03:43:44,78,53,varchar(255),30,68,35,varchar(255),all-wheel drive,53,24,31,71,85,54,60796,19455,42626,19564,25.64,Clementi
351,11/15/7071 18:46:01,electric,52,81,8,5/15/7396,2/25/7298,38,2/28/5393 23:11:40,53,12,varchar(255),60,30,83,varchar(255),rear-wheel drive,88,30,92,17,34,27,27517,6036,95857,16140,21.47,Punggol
352,4/28/6944 13:03:04,diesel,91,20,71,10/20/4613,6/19/3588,67,2/22/9351 00:02:44,61,39,varchar(255),21,40,2,varchar(255),four-wheel drive,61,100,71,94,2,31,96145,15110,36074,1285,96.39,Punggol
353,9/30/6099 21:52:40,gasoline,69,9,2,12/31/4974,8/17/2853,50,4/20/8311 20:35:21,3,68,varchar(255),68,73,86,varchar(255),all-wheel drive,48,39,17,69,60,41,62338,3932,12841,8844,28.71,Queenstown
354,12/28/8819 08:31:46,gasoline,53,90,49,2/13/9193,4/6/5735,90,6/25/2978 23:10:45,86,88,varchar(255),99,83,8,varchar(255),rear-wheel drive,69,89,66,4,18,67,15099,16279,48550,11022,57.9,Bukit Batok
355,8/2/3641 23:58:55,gasoline,16,18,87,11/3/8828,11/5/2146,99,2/1/7535 06:12:54,7,24,varchar(255),24,42,25,varchar(255),rear-wheel drive,84,43,54,64,38,45,85666,1520,83019,13551,9.93,Choa Chu Kang
356,6/2/2647 03:24:39,diesel,44,89,7,6/8/4348,1/23/5274,19,8/16/2270 19:03:54,79,95,varchar(255),68,14,26,varchar(255),front-wheel drive,5,53,13,70,50,49,60986,6140,36990,18158,79.08,Woodlands
357,8/31/5998 20:28:26,hybrid,63,69,60,11/12/7131,1/31/7980,91,10/23/2047 07:05:03,60,55,varchar(255),61,81,1,varchar(255),rear-wheel drive,63,11,2,78,21,74,17087,8039,47108,2566,29.73,Singapore City
358,5/21/8338 16:20:04,electric,31,84,93,7/7/7211,11/22/5888,43,7/14/3174 16:42:37,42,36,varchar(255),76,1,40,varchar(255),all-wheel drive,22,15,93,78,50,81,88621,6673,93604,16289,97.89,Ang Mo Kio
359,7/21/8235 23:54:07,hybrid,16,91,72,6/15/9134,5/4/7593,65,12/24/9741 13:29:46,24,74,varchar(255),89,19,69,varchar(255),front-wheel drive,3,75,12,62,46,49,84037,12871,4003,11821,54.42,Sengkang
360,12/26/2686 12:36:54,gasoline,85,63,38,12/14/9315,11/26/2876,40,4/30/7864 19:43:20,19,28,varchar(255),88,92,86,varchar(255),all-wheel drive,14,1,15,24,14,79,37178,4583,83691,10702,45.58,Woodlands
361,4/19/8733 07:48:23,electric,46,36,64,9/14/9765,1/28/2842,95,2/14/2619 23:34:08,100,100,varchar(255),38,4,91,varchar(255),front-wheel drive,30,18,86,51,72,12,52890,9572,14190,13867,92.28,Serangoon
362,5/8/9349 14:55:43,electric,6,12,73,5/7/3034,9/19/5685,52,5/26/2234 00:13:26,31,82,varchar(255),18,16,16,varchar(255),four-wheel drive,82,53,80,70,65,94,50680,10973,69788,6853,73.65,Ang Mo Kio
363,10/13/3683 08:53:24,hybrid,53,19,16,6/26/2171,12/28/3208,51,4/27/7067 13:28:42,39,29,varchar(255),94,81,37,varchar(255),all-wheel drive,16,9,100,68,12,29,7230,16984,94753,4511,45.73,Bukit Batok
364,2/24/6137 20:05:09,hybrid,14,69,80,5/21/7772,10/6/9510,67,1/4/4087 00:13:59,7,21,varchar(255),67,34,33,varchar(255),rear-wheel drive,2,7,97,70,45,15,93076,17259,97895,4309,26.44,Hougang
365,9/2/9452 15:07:19,hybrid,75,11,56,5/21/2840,7/26/9491,60,7/21/7327 12:54:45,4,83,varchar(255),16,67,96,varchar(255),four-wheel drive,100,22,68,36,19,84,32354,9909,15132,12292,7.04,Serangoon
366,8/15/6023 13:47:28,electric,87,26,76,12/6/3986,5/17/4486,79,1/18/2150 19:41:23,1,22,varchar(255),68,73,93,varchar(255),four-wheel drive,28,54,12,25,90,49,42642,13072,23722,14825,30.45,Sengkang
367,11/15/3234 03:54:21,electric,62,29,48,12/22/6567,5/18/7407,9,9/1/9600 04:56:49,13,3,varchar(255),72,70,81,varchar(255),front-wheel drive,93,16,16,20,13,93,48402,14705,67488,9265,18.26,Punggol
368,8/4/6425 15:38:26,diesel,52,71,67,11/18/6801,11/14/5532,19,11/24/4458 07:33:55,55,53,varchar(255),47,56,19,varchar(255),rear-wheel drive,60,70,11,44,47,8,10200,5755,34696,3242,53.66,Serangoon
369,12/5/9911 19:41:51,hybrid,66,11,13,11/21/8574,4/7/1924,93,7/11/6358 12:14:12,69,21,varchar(255),69,49,59,varchar(255),front-wheel drive,93,97,90,50,32,88,43709,8006,81644,5024,77.01,Tampines
370,7/30/5444 13:32:42,electric,10,80,32,2/8/7365,8/27/7518,46,5/25/9751 13:24:02,65,87,varchar(255),42,65,69,varchar(255),rear-wheel drive,54,30,1,93,25,14,99791,12868,97757,4481,66.73,Jurong West
